date_time,PM10,NO,NO2,NOXasNO2,O3,PM25
2021-01-01 00:00:00,27.5,20.92937,38.37475,70.466,16.81045,24.4
2021-01-01 01:00:00,61.7,6.0364,31.40525,40.66093,17.71516,67.4
2021-01-01 02:00:00,25.8,3.36416,21.27606,26.43437,30.83357,24.4
2021-01-01 03:00:00,14.2,3.38563,21.6773,26.86853,28.39881,14.4
2021-01-01 04:00:00,19.2,3.0349,20.14869,24.80214,29.4715,19.4
2021-01-01 05:00:00,20.8,3.82942,21.27712,27.14881,28.71812,22.4
2021-01-01 06:00:00,10.8,4.33762,17.10154,23.75246,30.36957,17.4
2021-01-01 07:00:00,12.5,4.44499,23.43834,30.25389,26.81722,20.4
2021-01-01 08:00:00,15.0,5.58665,23.81465,32.38073,26.66255,15.4
2021-01-01 09:00:00,20.8,6.01612,22.81541,32.03999,28.01963,19.4
2021-01-01 10:00:00,20.0,11.49183,29.85689,47.47745,21.42883,25.4
2021-01-01 11:00:00,25.0,9.59501,26.69254,41.40469,19.17868,25.4
2021-01-01 12:00:00,26.7,11.66003,29.97269,47.85115,11.99416,30.4
2021-01-01 13:00:00,30.8,27.47158,40.10981,82.23232,4.53523,34.4
2021-01-01 14:00:00,28.3,25.77877,37.57243,77.09933,4.1311,32.4
2021-01-01 15:00:00,30.8,55.07201,45.89371,130.33628,2.42977,35.4
2021-01-01 16:00:00,31.7,60.04309,50.8127,142.87749,1.45187,32.4
2021-01-01 17:00:00,29.2,38.75941,45.51033,104.9406,2.20525,30.4
2021-01-01 18:00:00,22.5,23.9428,37.51879,74.23057,3.28293,20.4
2021-01-01 19:00:00,25.0,25.2312,39.54415,78.23144,2.00568,21.4
2021-01-01 20:00:00,17.5,32.56077,44.41905,94.34487,7.49385,17.4
2021-01-01 21:00:00,17.5,27.07433,39.44393,80.95732,14.8979,10.4
2021-01-01 22:00:00,14.2,13.10949,29.65724,49.75817,25.82935,11.4
2021-01-01 23:00:00,8.3,14.89535,24.85805,47.69727,26.06384,10.4
2021-01-02 00:00:00,10.8,17.80797,25.46645,52.77162,22.62459,8.4
2021-01-02 01:00:00,9.2,14.57343,27.50652,49.85213,21.52695,11.4
2021-01-02 02:00:00,12.5,5.2184,26.44195,34.44339,22.98049,8.4
2021-01-02 03:00:00,6.7,2.07011,15.65081,18.82493,32.64466,5.4
2021-01-02 04:00:00,8.3,3.8527,24.88249,30.78988,32.52991,4.4
2021-01-02 05:00:00,10.0,8.98485,30.82709,44.60366,25.02608,4.4
2021-01-02 06:00:00,13.3,13.58509,26.53845,47.36863,23.24991,6.4
2021-01-02 07:00:00,13.3,25.68948,49.34824,88.73822,13.48594,6.4
2021-01-02 08:00:00,9.2,44.36359,45.81491,113.83813,10.79175,5.4
2021-01-02 09:00:00,10.0,82.93015,53.00635,180.16415,7.39407,4.4
2021-01-02 10:00:00,9.2,91.16387,53.56061,193.34325,7.26435,6.4
2021-01-02 11:00:00,9.2,42.15332,63.37094,128.00512,15.24216,6.4
2021-01-02 12:00:00,10.8,21.27612,39.2882,71.91113,24.5521,10.4
2021-01-02 13:00:00,10.8,35.36796,45.07678,99.3069,10.96637,5.4
2021-01-02 14:00:00,18.3,65.67206,56.36081,157.05656,13.2265,5.4
2021-01-02 15:00:00,19.2,66.63523,52.16315,154.33574,10.36766,8.4
2021-01-02 16:00:00,23.3,67.26777,67.60093,170.7434,3.79682,12.4
2021-01-02 17:00:00,27.5,93.82698,65.29988,209.16591,2.43475,15.4
2021-01-02 18:00:00,23.3,70.63289,67.99315,176.2954,0.98787,18.4
2021-01-02 19:00:00,19.2,57.35927,65.61344,153.5631,5.62289,11.4
2021-01-02 20:00:00,16.7,71.79972,65.36516,175.45653,8.24224,14.4
2021-01-02 21:00:00,15.0,18.58067,43.64193,72.13188,12.52801,14.4
2021-01-02 22:00:00,13.3,17.30482,43.00984,69.54353,16.48448,17.4
2021-01-02 23:00:00,15.0,17.84511,30.88792,58.25004,22.30694,13.4
2021-01-03 00:00:00,14.2,9.59268,30.22097,44.92955,19.97031,13.4
2021-01-03 01:00:00,10.8,4.01319,18.64174,24.79521,34.55887,10.4
2021-01-03 02:00:00,7.5,3.48628,13.25363,18.59918,44.09,5.4
2021-01-03 03:00:00,6.7,2.47937,16.67075,20.4724,42.10927,4.4
2021-01-03 04:00:00,6.7,3.40327,21.05112,26.2694,30.8186,6.4
2021-01-03 05:00:00,8.3,9.26427,24.53405,38.73906,21.0247,9.4
2021-01-03 06:00:00,13.3,9.28231,21.63559,35.86826,24.91632,8.4
2021-01-03 07:00:00,10.0,11.38635,26.07412,43.53295,22.28199,5.4
2021-01-03 08:00:00,10.0,20.48099,29.09901,60.50276,17.88646,9.4
2021-01-03 09:00:00,8.3,24.80095,31.86343,69.89102,13.52087,7.4
2021-01-03 10:00:00,9.2,36.67812,58.05507,114.29407,17.94633,8.4
2021-01-03 11:00:00,10.0,45.61397,38.96673,108.90718,16.1502,6.4
2021-01-03 12:00:00,9.2,32.75515,31.99825,82.22212,17.26779,8.4
2021-01-03 13:00:00,9.2,40.73101,36.05137,98.50472,20.31623,6.4
2021-01-03 14:00:00,13.3,31.46675,38.67346,86.9218,18.25068,6.4
2021-01-03 15:00:00,13.3,92.70041,63.13956,205.2782,8.48173,6.4
2021-01-03 16:00:00,10.0,57.64994,45.39573,133.79107,12.38831,6.4
2021-01-03 17:00:00,15.0,35.41498,33.77788,88.08009,16.92354,9.4
2021-01-03 18:00:00,12.5,46.71471,45.64748,117.2757,14.05971,11.4
2021-01-03 19:00:00,14.2,40.57944,40.50684,102.72777,13.4111,11.4
2021-01-03 20:00:00,11.7,23.67495,39.77489,76.07597,12.54796,17.4
2021-01-03 21:00:00,10.8,24.29569,37.29903,74.5519,20.27132,14.4
2021-01-03 22:00:00,13.3,9.58547,26.92342,41.62093,26.53283,11.4
2021-01-03 23:00:00,10.0,15.79292,29.81415,54.02962,26.6875,9.4
2021-01-04 00:00:00,10.0,8.77378,25.99353,39.44647,29.82906,4.4
2021-01-04 01:00:00,8.3,3.50081,14.48896,19.8568,34.68527,7.4
2021-01-04 02:00:00,8.3,4.93593,12.24396,19.81228,36.88553,6.4
2021-01-04 03:00:00,6.7,2.06932,12.77708,15.95,36.02737,4.4
2021-01-04 04:00:00,5.0,4.80184,16.32297,23.68569,38.90118,3.4
2021-01-04 05:00:00,8.3,10.7525,21.30665,37.79359,31.59692,3.4
2021-01-04 06:00:00,10.0,34.94654,50.66425,104.2482,21.93274,7.4
2021-01-04 07:00:00,8.3,46.63404,47.47487,118.97941,20.41102,6.4
2021-01-04 08:00:00,10.0,37.15358,46.94626,103.91429,22.277,7.4
2021-01-04 09:00:00,10.0,33.08379,37.448,88.17577,19.35829,9.4
2021-01-04 10:00:00,10.0,47.02544,27.93621,100.04088,22.66117,7.4
2021-01-04 11:00:00,13.3,30.10121,37.77494,83.92949,25.46014,6.4
2021-01-04 12:00:00,15.8,27.98478,38.08165,80.99104,26.69748,8.4
2021-01-04 13:00:00,15.8,26.43369,32.48495,73.01604,29.73593,7.4
2021-01-04 14:00:00,6.7,25.69076,33.92461,73.31656,29.55133,3.4
2021-01-04 15:00:00,11.7,29.73518,38.36957,83.96288,26.32827,8.4
2021-01-04 16:00:00,10.0,34.10939,43.31061,95.61094,24.48225,4.4
2021-01-04 17:00:00,12.5,33.689,39.0689,90.72465,20.62057,6.4
2021-01-04 18:00:00,13.3,22.42913,37.52326,71.91412,25.51503,6.4
2021-01-04 19:00:00,13.3,17.33375,32.03514,58.61318,34.05662,8.4
2021-01-04 20:00:00,7.5,13.10812,30.0496,50.14844,32.48002,6.4
2021-01-04 21:00:00,9.2,12.03903,20.83105,39.29064,35.11434,4.4
2021-01-04 22:00:00,10.0,27.6876,33.33379,75.78753,36.666,4.4
2021-01-04 23:00:00,10.0,14.34754,21.99958,43.99884,39.53482,2.4
2021-01-05 00:00:00,7.5,7.92227,20.72939,32.87671,42.24232,1.4
2021-01-05 01:00:00,7.5,3.87198,13.29841,19.23536,45.72149,1.4
2021-01-05 02:00:00,5.8,3.74461,12.41514,18.1568,45.80132,2.4
2021-01-05 03:00:00,6.7,2.70384,11.93767,16.08349,46.69938,1.4
2021-01-05 04:00:00,5.0,4.1995,15.79721,22.23635,41.77,2.4
2021-01-05 05:00:00,7.5,10.03294,23.60682,38.99044,34.09986,2.4
2021-01-05 06:00:00,8.3,29.35644,34.14187,79.15446,17.91141,7.4
2021-01-05 07:00:00,8.3,67.41029,48.25857,151.61957,17.56216,4.4
2021-01-05 08:00:00,11.7,98.71728,47.77916,199.14354,17.55717,3.4
2021-01-05 09:00:00,12.5,52.96678,36.32116,117.53576,18.66977,3.4
2021-01-05 10:00:00,15.8,43.53429,42.05499,108.80664,16.5693,7.4
2021-01-05 11:00:00,9.2,42.44621,38.74966,103.83294,17.77171,5.4
2021-01-05 12:00:00,12.5,57.643,42.798,131.1827,18.79451,5.4
2021-01-05 13:00:00,15.0,59.53896,39.5053,130.7971,13.73541,7.4
2021-01-05 14:00:00,13.3,50.83429,49.23657,127.18138,15.35192,6.4
2021-01-05 15:00:00,17.5,42.68275,41.08618,106.53215,16.35975,9.4
2021-01-05 16:00:00,7.5,41.25987,46.87244,110.13669,14.00981,5.4
2021-01-05 17:00:00,9.2,19.58552,35.81212,65.84283,18.33549,3.4
2021-01-05 18:00:00,12.5,54.16768,49.56297,132.61892,11.08112,6.4
2021-01-05 19:00:00,15.8,27.78436,32.90312,75.50522,10.03837,8.4
2021-01-05 20:00:00,15.0,25.65186,28.54471,67.87701,20.49085,8.4
2021-01-05 21:00:00,14.2,27.26034,31.13035,72.92895,15.41179,7.4
2021-01-05 22:00:00,10.8,15.04395,25.23369,48.30076,23.81868,4.4
2021-01-05 23:00:00,9.2,8.6974,16.50637,29.84219,27.50574,3.4
2021-01-06 00:00:00,9.2,26.19642,35.13483,75.30212,24.60033,2.4
2021-01-06 01:00:00,6.7,4.89653,15.54457,23.05247,29.59623,8.4
2021-01-06 02:00:00,8.3,3.00735,13.93515,18.54635,28.16931,4.4
2021-01-06 03:00:00,5.0,2.8356,10.9157,15.26356,29.46152,2.4
2021-01-06 04:00:00,8.3,4.19128,16.29484,22.72139,29.26195,5.4
2021-01-06 05:00:00,9.2,12.34363,24.0358,42.96244,20.41601,5.4
2021-01-06 06:00:00,10.8,32.41209,41.10914,90.80698,12.11889,5.4
2021-01-06 07:00:00,9.2,64.42587,54.89443,153.67939,8.44181,10.4
2021-01-06 08:00:00,12.5,58.83872,42.5749,132.793,9.94857,8.4
2021-01-06 09:00:00,14.2,66.71335,47.47011,149.76249,8.06762,9.4
2021-01-06 10:00:00,16.7,127.28778,60.59943,255.7713,8.73618,9.4
2021-01-06 11:00:00,11.7,70.2542,44.95331,152.67491,10.79175,6.4
2021-01-06 12:00:00,14.2,79.80243,42.48446,164.84648,15.16732,7.4
2021-01-06 13:00:00,22.5,74.57337,58.33603,172.68028,13.38117,7.4
2021-01-06 14:00:00,28.3,79.72204,58.76354,181.00229,10.37265,12.4
2021-01-06 15:00:00,25.0,65.27363,50.68774,150.77258,8.55656,7.4
2021-01-06 16:00:00,25.0,49.03835,46.27208,121.46317,7.95287,8.4
2021-01-06 17:00:00,22.5,81.1983,56.50557,181.0079,4.92439,11.4
2021-01-06 18:00:00,17.5,41.09429,52.89171,115.90207,4.2841,7.4
2021-01-06 19:00:00,15.8,41.30257,55.14807,118.4778,6.46607,13.4
2021-01-06 20:00:00,15.8,31.99552,43.29106,92.35017,10.34272,10.4
2021-01-06 21:00:00,14.2,24.09164,45.06237,82.00237,12.52302,14.4
2021-01-06 22:00:00,15.8,35.02113,41.17146,94.86978,9.74401,8.4
2021-01-06 23:00:00,15.0,15.84794,34.1338,58.43363,13.88009,9.4
2021-01-07 00:00:00,16.7,33.70867,45.98741,97.67332,11.27571,13.4
2021-01-07 01:00:00,14.2,15.59765,35.19281,59.10887,11.98085,10.4
2021-01-07 02:00:00,12.5,3.99573,24.00812,30.13482,22.26702,18.4
2021-01-07 03:00:00,18.3,3.80493,26.09253,31.92668,22.22212,15.4
2021-01-07 04:00:00,17.5,3.70953,25.64716,31.33503,21.58849,10.4
2021-01-07 05:00:00,13.3,6.82099,29.37921,39.83791,25.6647,17.4
2021-01-07 06:00:00,12.5,23.78357,41.26984,77.73746,12.2985,15.4
2021-01-07 07:00:00,20.0,21.83524,47.43525,80.91548,5.23372,15.4
2021-01-07 08:00:00,28.3,51.46746,54.0483,132.96397,4.5502,22.4
2021-01-07 09:00:00,23.3,67.00273,62.3067,165.04279,4.65497,18.4
2021-01-07 10:00:00,21.7,45.30325,57.91588,127.3799,8.50168,16.4
2021-01-07 11:00:00,21.7,42.35324,44.15994,109.10066,12.08895,18.4
2021-01-07 12:00:00,24.2,50.34102,35.20852,112.39701,15.18728,18.4
2021-01-07 13:00:00,25.8,31.23565,39.54092,87.43492,13.73042,18.4
2021-01-07 14:00:00,24.2,40.66175,48.29744,110.64459,11.19089,18.4
2021-01-07 15:00:00,26.7,45.09044,54.7937,123.93141,3.35278,24.4
2021-01-07 16:00:00,28.3,63.50234,45.72077,143.08967,0.93798,26.4
2021-01-07 17:00:00,26.7,34.64431,48.06889,101.18943,3.23303,21.4
2021-01-07 18:00:00,22.5,26.21623,48.09939,88.29704,1.83604,22.4
2021-01-07 19:00:00,18.3,26.39968,43.37789,83.85684,3.32284,19.4
2021-01-07 20:00:00,18.3,16.82315,46.5273,72.32244,3.12327,24.4
2021-01-07 21:00:00,20.8,12.33942,40.58312,59.50331,8.24723,16.4
2021-01-07 22:00:00,16.7,9.2243,34.22525,48.36897,7.45394,19.4
2021-01-07 23:00:00,18.3,11.40011,35.76877,53.2487,8.53661,21.4
2021-01-08 00:00:00,21.7,7.64107,36.55759,48.27373,8.04932,23.4
2021-01-08 01:00:00,18.3,4.27369,28.30014,34.85304,9.81884,20.4
2021-01-08 02:00:00,19.2,4.57948,29.12694,36.14872,8.41188,23.4
2021-01-08 03:00:00,23.3,3.78001,26.86182,32.65775,8.82598,23.4
2021-01-08 04:00:00,20.0,14.20634,35.65121,57.43397,3.67209,16.4
2021-01-08 05:00:00,20.0,74.11171,45.51642,159.15279,2.2302,19.4
2021-01-08 06:00:00,25.8,81.03436,55.39498,179.64593,1.10262,26.4
2021-01-08 07:00:00,28.3,135.48709,48.27312,256.01709,0.07484,28.4
2021-01-08 08:00:00,30.8,171.53347,56.11168,319.12599,1.84602,27.4
2021-01-08 09:00:00,31.7,153.72028,54.56925,290.27039,0.82323,29.4
2021-01-08 10:00:00,39.2,192.16508,61.55359,356.20261,1.89093,32.4
2021-01-08 11:00:00,45.0,167.00925,68.98958,325.06685,1.37703,37.4
2021-01-08 12:00:00,46.7,121.54232,57.12241,243.48471,3.86168,32.4
2021-01-08 13:00:00,33.3,122.05811,64.94296,252.09612,3.77187,29.4
2021-01-08 14:00:00,35.8,125.2818,67.68921,259.78529,2.70916,24.4
2021-01-08 15:00:00,36.7,92.23069,64.42953,205.84795,2.37987,24.4
2021-01-08 16:00:00,29.2,102.47282,81.37725,238.50004,2.53953,17.4
2021-01-08 17:00:00,28.3,128.57181,96.54145,293.68214,2.88379,23.4
2021-01-08 18:00:00,25.0,92.07595,69.32895,210.51011,3.09334,22.4
2021-01-08 19:00:00,26.7,74.96277,52.68711,167.62842,9.6542,20.4
2021-01-08 20:00:00,23.3,60.83748,52.14941,145.43224,10.62211,21.4
2021-01-08 21:00:00,22.5,56.188,54.28253,140.43626,7.30925,25.4
2021-01-08 22:00:00,18.3,36.76849,38.58,94.95756,6.82031,22.4
2021-01-08 23:00:00,18.3,31.94585,42.8684,91.85134,8.23226,22.4
2021-01-09 00:00:00,15.0,14.44562,28.45795,50.60759,18.71967,17.4
2021-01-09 01:00:00,13.3,5.90772,27.70427,36.76266,25.51835,14.4
2021-01-09 02:00:00,11.7,3.37373,20.17059,25.34357,30.6789,11.4
2021-01-09 03:00:00,10.0,2.79294,20.24303,24.52548,30.34462,12.4
2021-01-09 04:00:00,9.2,3.78065,20.37042,26.16733,29.65111,13.4
2021-01-09 05:00:00,7.5,15.42593,26.45489,50.10766,27.85498,10.4
2021-01-09 06:00:00,10.0,8.12358,25.38798,37.84397,24.98118,10.4
2021-01-09 07:00:00,15.0,28.49913,41.04752,84.74556,16.04044,12.4
2021-01-09 08:00:00,15.0,70.28601,55.8351,163.60547,7.60362,11.4
2021-01-09 09:00:00,15.0,49.27419,55.81798,131.37068,6.00207,9.4
2021-01-09 10:00:00,14.2,42.58222,48.46164,113.75347,6.43114,12.4
2021-01-09 11:00:00,18.3,65.47696,52.38629,152.7829,9.13532,10.4
2021-01-09 12:00:00,20.0,60.7752,54.40868,147.59602,12.27356,15.4
2021-01-09 13:00:00,25.8,47.53554,52.78001,125.66682,11.72973,21.4
2021-01-09 14:00:00,29.2,84.91289,70.39174,200.58969,6.25652,24.4
2021-01-09 15:00:00,25.0,67.23781,61.37814,164.47468,3.712,20.4
2021-01-09 16:00:00,30.0,67.62624,61.62338,165.31549,3.63716,27.4
2021-01-09 17:00:00,35.8,90.3915,70.72323,209.3216,0.66856,38.4
2021-01-09 18:00:00,38.3,94.07597,77.60639,221.8542,1.60155,39.4
2021-01-09 19:00:00,43.3,69.08744,60.85052,166.78312,3.7619,48.4
2021-01-09 20:00:00,24.2,45.80798,46.91287,117.15079,1.8111,28.4
2021-01-09 21:00:00,20.8,29.34996,34.34016,79.3428,0.30434,31.4
2021-01-09 22:00:00,22.5,18.5888,39.55763,68.06006,1.05772,19.4
2021-01-09 23:00:00,17.5,13.19897,35.64155,55.87969,2.12043,23.4
2021-01-10 00:00:00,14.2,8.0972,37.21205,49.62757,4.8562,14.4
2021-01-10 01:00:00,13.3,3.06059,27.61072,32.30356,19.78404,11.4
2021-01-10 02:00:00,8.3,2.48859,19.13269,22.94847,30.42944,12.4
2021-01-10 03:00:00,8.3,1.62687,18.29204,20.78654,29.85068,65.4
2021-01-10 04:00:00,10.0,1.93887,15.80002,18.77291,31.08303,8.4
2021-01-10 05:00:00,11.7,2.39573,15.78403,19.45743,34.17636,12.4
2021-01-10 06:00:00,14.2,3.27231,18.59271,23.61017,28.50359,12.4
2021-01-10 07:00:00,15.0,5.71261,25.03317,33.79238,25.73455,13.4
2021-01-10 08:00:00,10.8,7.81862,27.99889,39.98727,27.14152,16.4
2021-01-10 09:00:00,13.3,9.67206,26.42334,41.25363,21.0696,14.4
2021-01-10 10:00:00,14.2,11.61836,29.91346,47.72803,21.32406,21.4
2021-01-10 11:00:00,15.8,14.14781,27.26717,48.96017,20.14659,16.4
2021-01-10 12:00:00,20.0,14.20352,30.54729,52.32572,15.97059,17.4
2021-01-10 13:00:00,17.5,19.1027,31.00996,60.30035,11.91932,22.4
2021-01-10 14:00:00,20.8,25.51731,42.02364,81.14964,8.67132,17.4
2021-01-10 15:00:00,21.7,44.32657,44.2546,112.22106,4.89944,18.4
2021-01-10 16:00:00,21.7,23.97215,45.29413,82.05092,4.72482,21.4
2021-01-10 17:00:00,26.7,42.59942,51.61463,116.93283,4.26082,23.4
2021-01-10 18:00:00,19.2,22.67215,51.96499,86.72846,11.80956,15.4
2021-01-10 19:00:00,25.0,12.43551,39.12795,58.19546,9.01558,26.4
2021-01-10 20:00:00,25.8,12.4578,34.55884,53.66053,12.20371,28.4
2021-01-10 21:00:00,21.7,11.57874,43.38126,61.13508,18.89429,20.4
2021-01-10 22:00:00,14.2,6.24375,27.23064,36.80426,30.62402,14.4
2021-01-10 23:00:00,16.7,5.04775,30.20536,37.94513,26.92698,15.4
2021-01-11 00:00:00,16.7,3.36388,22.3112,27.46908,28.01298,20.4
2021-01-11 01:00:00,15.0,2.03996,17.89775,21.02564,29.45653,16.4
2021-01-11 02:00:00,16.7,1.61481,15.96081,18.43681,25.91915,17.4
2021-01-11 03:00:00,18.3,1.94299,16.55728,19.53649,25.66969,18.4
2021-01-11 04:00:00,10.8,3.0991,17.02407,21.77595,36.89052,7.4
2021-01-11 05:00:00,10.0,5.33298,17.12696,25.30408,43.5362,8.4
2021-01-11 06:00:00,8.3,30.31221,44.36004,90.83811,22.99545,4.4
2021-01-11 07:00:00,5.8,19.54183,51.18347,81.14718,23.81868,1.4
2021-01-11 08:00:00,5.0,12.00107,33.99949,52.40087,32.30539,2.4
2021-01-11 09:00:00,5.8,9.06607,27.15932,41.06043,41.87977,1.4
2021-01-11 10:00:00,8.3,6.05648,22.29496,31.58142,55.30584,2.4
2021-01-11 11:00:00,9.2,8.38732,27.1691,40.02948,49.4734,1.4
2021-01-11 12:00:00,7.5,6.53756,19.99369,30.01781,58.13973,0.4
2021-01-11 13:00:00,7.5,5.79169,18.93799,27.81845,57.06704,1.4
2021-01-11 14:00:00,8.3,5.64252,20.95942,29.61116,61.3079,1.4
2021-01-11 15:00:00,7.5,5.79915,21.4352,30.3271,61.42266,1.4
2021-01-11 16:00:00,5.8,5.26958,23.91962,31.99953,57.69569,2.4
2021-01-11 17:00:00,5.8,5.11295,21.75996,29.59971,59.37208,0.4
2021-01-11 18:00:00,7.5,4.01279,16.06411,22.21696,61.49251,4.4
2021-01-11 19:00:00,8.3,3.23335,15.22024,20.17797,59.42197,4.4
2021-01-11 20:00:00,5.8,2.60682,11.8051,15.80217,63.98214,2.4
2021-01-11 21:00:00,7.5,2.53223,13.76944,17.65215,63.11401,5.4
2021-01-11 22:00:00,5.0,2.11828,11.24832,14.4963,64.20167,5.4
2021-01-11 23:00:00,3.3,2.02131,10.68106,13.78036,64.81535,1.4
2021-01-12 00:00:00,2.5,1.02597,7.97875,9.55187,66.37033,0.4
2021-01-12 01:00:00,5.8,0.83875,6.51761,7.80367,69.39714,2.4
2021-01-12 02:00:00,5.0,0.68148,5.12555,6.17048,70.1289,4.4
2021-01-12 03:00:00,5.0,0.65153,5.13123,6.13022,74.83875,4.4
2021-01-12 04:00:00,4.2,1.08962,7.31758,8.98831,70.13389,3.4
2021-01-12 05:00:00,4.2,1.78234,12.95497,15.68784,62.82963,2.4
2021-01-12 06:00:00,5.0,4.07765,24.01924,30.27156,47.16837,10.4
2021-01-12 07:00:00,7.5,11.19951,42.59444,59.76677,32.29542,6.4
2021-01-12 08:00:00,15.0,80.36236,76.81669,200.03726,8.81601,7.4
2021-01-12 09:00:00,11.7,49.92161999999999,62.662155,139.20757,20.21644,7.4
2021-01-12 10:00:00,12.5,19.48088,48.50762,78.37788,19.85223,7.4
2021-01-12 11:00:00,13.3,69.47114,69.89447,176.4154,20.49584,9.4
2021-01-12 12:00:00,10.8,33.108,61.103,111.8679,19.46306,7.4
2021-01-12 13:00:00,9.2,70.70929,64.52642,172.94583,14.4339,7.4
2021-01-12 14:00:00,15.0,42.94455,46.02626,111.87365,22.0924,12.4
2021-01-12 15:00:00,21.7,44.16148,60.46349,128.17682,16.5244,7.4
2021-01-12 16:00:00,22.5,60.68927,75.47947,168.53506,14.54865,9.4
2021-01-12 17:00:00,22.5,42.72363,63.76079,129.26944,16.19012,22.4
2021-01-12 18:00:00,24.2,110.99157,102.58711,272.77181,7.80319,13.4
2021-01-12 19:00:00,20.0,39.25257,76.50138,136.68782,2.21024,12.4
2021-01-12 20:00:00,24.2,48.58362,73.75283,148.24667,2.48465,11.4
2021-01-12 21:00:00,22.5,24.30492,74.83666,112.10368,2.90873,19.4
2021-01-12 22:00:00,21.7,51.81878,75.58386,155.03822,4.10116,16.4
2021-01-12 23:00:00,22.5,60.371,69.12418,161.69175,1.04275,17.4
2021-01-13 00:00:00,23.3,82.95174,73.26444,200.45534,0.63197,18.4
2021-01-13 01:00:00,20.0,23.64997,52.86591,89.12868,1.76952,19.4
2021-01-13 02:00:00,23.3,12.30077,47.79614,66.65706,2.09549,19.4
2021-01-13 03:00:00,14.2,7.56281,41.25991,52.85605,4.21093,18.4
2021-01-13 04:00:00,19.2,7.11442,31.90093,42.80955,11.94427,19.4
2021-01-13 05:00:00,15.8,7.02474,28.03132,38.80244,16.72896,14.4
2021-01-13 06:00:00,18.3,49.31519,47.4741,123.08967,4.05127,16.4
2021-01-13 07:00:00,21.7,173.48124,83.04885,349.04971,3.71699,22.4
2021-01-13 08:00:00,20.8,133.98201,78.04144,283.47767,3.11828,18.4
2021-01-13 09:00:00,22.5,125.93345,49.984,243.07927,1.01781,21.4
2021-01-13 10:00:00,24.2,143.7606,66.11917,286.54902,0.57875,21.4
2021-01-13 11:00:00,28.3,188.1211,68.7132,357.16153,1.37703,26.4
2021-01-13 12:00:00,27.5,134.04927,59.56184,265.10119,1.68138,20.4
2021-01-13 13:00:00,24.2,140.55463,68.23339,283.74749,2.09549,21.4
2021-01-13 14:00:00,16.7,46.0569,58.30278,128.92238,7.28929,10.4
2021-01-13 15:00:00,13.3,27.16109,67.16573,108.81216,13.17661,11.4
2021-01-13 16:00:00,15.0,18.6193,52.95371,81.50291,15.95562,10.4
2021-01-13 17:00:00,16.7,15.28629,55.64737,79.08601,12.22366,16.4
2021-01-13 18:00:00,12.5,8.18308,40.60162,53.14883,21.87287,12.4
2021-01-13 19:00:00,12.5,8.18681,42.17463,54.72757,22.51649,14.4
2021-01-13 20:00:00,13.3,5.2424,34.00204,42.04028,30.36957,13.4
2021-01-13 21:00:00,10.8,4.48762,28.48275,35.36367,36.59116,12.4
2021-01-13 22:00:00,5.8,3.12751,18.65021,23.44565,44.73362,6.4
2021-01-13 23:00:00,7.5,2.68659,15.52582,19.64521,50.7756,8.4
2021-01-14 00:00:00,7.5,5.35818,46.56145,54.77722,38.68997,5.4
2021-01-14 01:00:00,6.7,8.15473,28.50753,41.01128,37.4992,3.4
2021-01-14 02:00:00,5.8,13.93053,36.28862,57.64847,19.61773,10.4
2021-01-14 03:00:00,6.7,12.52853,53.59691,72.80705,3.37772,8.4
2021-01-14 04:00:00,8.3,21.64154,53.27515,86.45837,8.66134,8.4
2021-01-14 05:00:00,15.8,71.92716,66.71047,176.99724,3.78684,8.4
2021-01-14 06:00:00,14.2,128.4323,102.7375,299.66428,0.77832,11.4
2021-01-14 07:00:00,20.8,205.84069,150.8251,466.44309,0.39914,16.4
2021-01-14 08:00:00,13.3,98.28181,79.28397,229.98065,3.42762,10.4
2021-01-14 09:00:00,16.7,172.65501,96.96872,361.70272,6.00706,14.4
2021-01-14 10:00:00,10.0,121.51551,83.685,270.00618,5.35347,8.4
2021-01-14 11:00:00,18.3,97.77843,72.0209,221.94574,7.61859,15.4
2021-01-14 12:00:00,14.2,100.59362,70.66155,224.90295,8.29712,13.4
2021-01-14 13:00:00,22.5,145.42784,88.24326,311.22951,8.00276,16.4
2021-01-14 14:00:00,11.7,55.88617,67.55117,153.24211,9.10039,14.4
2021-01-14 15:00:00,10.8,36.03443,50.32508,105.5771,14.96775,7.4
2021-01-14 16:00:00,10.0,44.63287,49.65756,118.09368,22.57137,11.4
2021-01-14 17:00:00,11.7,65.18189,64.3359,164.28008,18.69472,8.4
2021-01-14 18:00:00,15.0,32.0857,48.48808,97.68547,17.95631,13.4
2021-01-14 19:00:00,12.5,27.32039,50.64832,92.539,13.31132,12.4
2021-01-14 20:00:00,13.3,29.60983,42.37541,87.77651,22.74599,10.4
2021-01-14 21:00:00,13.3,18.01348,37.77653,65.39682,26.2684,12.4
2021-01-14 22:00:00,15.0,17.10368,36.51236,62.73763,29.24698,15.4
2021-01-14 23:00:00,12.5,17.39079,29.29804,55.96354,27.32612,12.4
2021-01-15 00:00:00,10.0,6.67156,24.02904,34.25862,31.13292,10.4
2021-01-15 01:00:00,10.8,5.30227,25.95123,34.08126,29.80911,13.4
2021-01-15 02:00:00,11.7,3.75438,24.15959,29.91622,28.5435,12.4
2021-01-15 03:00:00,8.3,3.73578,30.73318,36.46129,21.45876,16.4
2021-01-15 04:00:00,10.0,5.17204,31.24279,39.17314,19.41816,14.4
